lon,lat,lgp,thermal
23.75,11.75,114.8,1
24.25,11.75,106.2,1
24.75,11.75,98.7,1
25.25,11.75,99.4,1
25.75,11.75,103.6,1
26.25,11.75,106.2,1
26.75,11.75,110,1
27.25,11.75,110.9,1
27.75,11.75,98.9,1
28.25,11.75,83.2,1
28.75,11.75,96.7,1
29.25,11.75,124.2,1
29.75,11.75,132.2,1
30.25,11.75,132.1,1
30.75,11.75,135.1,1
31.25,11.75,132.1,1
31.75,11.75,111.1,1
32.25,11.75,98.9,1
32.75,11.75,96.8,1
33.25,11.75,102.5,1
33.75,11.75,129.5,1
34.25,11.75,144.9,1
34.75,11.75,151.5,1
35.25,11.75,174.8,1
35.75,11.75,196.5,1
36.25,11.75,207.3,1
36.75,11.75,209.6,1
37.25,11.75,194,1
37.75,11.75,184.4,2
38.25,11.75,185.5,2
38.75,11.75,171.9,2
39.25,11.75,186.3,2
39.75,11.75,183.4,1
40.25,11.75,126.4,1
40.75,11.75,41.1,1
41.25,11.75,4.6,1
41.75,11.75,0,1
42.25,11.75,0,1
42.75,11.75,0.4,1
50.75,11.75,0,1
51.25,11.75,0,1
75.75,11.75,266.1,1
76.25,11.75,268.3,1
76.75,11.75,262.4,1
77.25,11.75,239.5,1
77.75,11.75,207.9,1
78.25,11.75,215.5,1
78.75,11.75,213,1
79.25,11.75,207.6,1
79.75,11.75,204.3,1
92.75,11.75,291.5,1
99.25,11.75,287.3,1
99.75,11.75,283.9,1
103.25,11.75,318.3,1
103.75,11.75,279.2,1
104.25,11.75,255.4,1
104.75,11.75,252.3,1
105.25,11.75,257.3,1
105.75,11.75,255.8,1
106.25,11.75,264.3,1
106.75,11.75,272.6,1
107.25,11.75,287.6,1
107.75,11.75,315.9,1
108.25,11.75,308.2,1
108.75,11.75,299.5,1
122.25,11.75,365,1
125.25,11.75,366,1
-85.75,11.25,243.5,1
-85.25,11.25,283.1,1
-84.75,11.25,305,1
-84.25,11.25,359.5,1
-73.75,11.25,295.8,1
-73.25,11.25,264.7,1
-72.75,11.25,237.7,1
-72.25,11.25,227.7,1
-70.25,11.25,113.5,1
-69.75,11.25,163.8,1
-69.25,11.25,266.1,1
-68.75,11.25,292.2,1
-16.25,11.25,192.2,1
-15.75,11.25,178.5,1
-15.25,11.25,179.8,1
-14.75,11.25,187.5,1
-14.25,11.25,195.9,1
-13.75,11.25,200.4,1
-13.25,11.25,201.8,1
-12.75,11.25,200.5,1
-12.25,11.25,201.3,1
-11.75,11.25,200.8,1
-11.25,11.25,195,1
-10.75,11.25,195.3,1
-10.25,11.25,193.9,1
-9.75,11.25,195.6,1
-9.25,11.25,194.5,1
-8.75,11.25,189.8,1
-8.25,11.25,188.3,1
-7.75,11.25,186.3,1
-7.25,11.25,185.4,1
-6.75,11.25,188.7,1
-6.25,11.25,197.6,1
-5.75,11.25,203.2,1
-5.25,11.25,192.8,1
-4.75,11.25,181.8,1
-4.25,11.25,173.4,1
-3.75,11.25,167.9,1
-3.25,11.25,163.6,1
-2.75,11.25,162.9,1
-2.25,11.25,167,1
-1.75,11.25,166.7,1
-1.25,11.25,164.8,1
-0.75,11.25,165.4,1
-0.25,11.25,163.5,1
0.25,11.25,165.8,1
0.75,11.25,167.5,1
1.25,11.25,174.7,1
1.75,11.25,178.7,1
2.25,11.25,183.6,1
2.75,11.25,182.2,1
3.25,11.25,178.4,1
3.75,11.25,172,1
4.25,11.25,175,1
4.75,11.25,175.4,1
5.25,11.25,173.8,1
5.75,11.25,172.8,1
6.25,11.25,176.7,1
6.75,11.25,186.5,1
7.25,11.25,188.5,1
7.75,11.25,185.4,1
8.25,11.25,176.6,1
8.75,11.25,166,1
9.25,11.25,162.9,1
9.75,11.25,160.1,1
10.25,11.25,148.1,1
10.75,11.25,138.4,1
11.25,11.25,127.6,1
11.75,11.25,125.1,1
12.25,11.25,121.3,1
12.75,11.25,122.4,1
13.25,11.25,124.2,1
13.75,11.25,130.5,1
14.25,11.25,131.5,1
14.75,11.25,127.4,1
15.25,11.25,126,1
15.75,11.25,123.6,1
16.25,11.25,126.8,1
16.75,11.25,133.3,1
17.25,11.25,134.7,1
17.75,11.25,135.7,1
18.25,11.25,136.2,1
18.75,11.25,136.4,1
19.25,11.25,132.9,1
19.75,11.25,137,1
20.25,11.25,139.6,1
20.75,11.25,136,1
21.25,11.25,131.6,1
21.75,11.25,127,1
22.25,11.25,128.5,1
22.75,11.25,134.1,1
23.25,11.25,134.1,1
23.75,11.25,123.2,1
24.25,11.25,115.9,1
24.75,11.25,119.1,1
25.25,11.25,120.4,1
25.75,11.25,116.1,1
26.25,11.25,112.7,1
26.75,11.25,113.6,1
27.25,11.25,115.3,1
27.75,11.25,111.6,1
28.25,11.25,102.4,1
28.75,11.25,118.9,1
29.25,11.25,144.6,1
29.75,11.25,152.5,1
30.25,11.25,154.3,1
30.75,11.25,153.5,1
31.25,11.25,145.3,1
31.75,11.25,134.9,1
32.25,11.25,119.1,1
32.75,11.25,115.6,1
33.25,11.25,129.7,1
33.75,11.25,157,1
34.25,11.25,165.8,1
34.75,11.25,174.1,1
35.25,11.25,192.8,1
35.75,11.25,204.1,1
36.25,11.25,213.7,1
36.75,11.25,218,2
37.25,11.25,213.7,2
37.75,11.25,200.5,2
38.25,11.25,201.1,2
38.75,11.25,188.2,2
39.25,11.25,202.2,2
39.75,11.25,208.7,2
40.25,11.25,164.1,1
40.75,11.25,65.1,1
41.25,11.25,12.4,1
41.75,11.25,0,1
42.25,11.25,0.2,1
42.75,11.25,3.4,1
49.25,11.25,0,1
49.75,11.25,0,1
50.25,11.25,0,1
50.75,11.25,0,1
76.25,11.25,266.2,1
76.75,11.25,280.2,1
77.25,11.25,193.9,1
77.75,11.25,152.1,1
78.25,11.25,183.5,1
78.75,11.25,186.3,1
79.25,11.25,196.8,1
79.75,11.25,191.9,1
98.25,11.25,314.4,1
98.75,11.25,330.1,1
99.25,11.25,327.4,1
103.25,11.25,307.9,1
103.75,11.25,274.3,1
104.25,11.25,258.4,1
104.75,11.25,253.8,1
105.25,11.25,254.6,1
105.75,11.25,262.1,1
106.25,11.25,264.9,1
106.75,11.25,267.3,1
107.25,11.25,276.2,1
107.75,11.25,294.9,1
108.25,11.25,275.3,1
108.75,11.25,278.7,1
122.25,11.25,356.4,1
122.75,11.25,353.6,1
123.75,11.25,332.6,1
124.75,11.25,365.1,1
125.25,11.25,365.8,1
-85.25,10.75,292.1,1
-84.75,10.75,337.2,1
-84.25,10.75,365,1
-83.75,10.75,365.8,1
-75.25,10.75,264.5,1
-74.75,10.75,265.6,1
-74.25,10.75,287.6,1
-73.75,10.75,297.8,2
-73.25,10.75,292.5,1
-72.75,10.75,272.4,1
-72.25,10.75,256.5,1
-71.75,10.75,213.4,1
-71.25,10.75,225.4,1
-70.75,10.75,212.5,1
-70.25,10.75,186.8,1
-69.75,10.75,205.3,1
-69.25,10.75,277.1,1
-68.75,10.75,316.3,1
-61.25,10.75,351.9,1
-14.75,10.75,194.5,1
-14.25,10.75,206.9,1
-13.75,10.75,206.6,1
-13.25,10.75,208.2,1
-12.75,10.75,208.6,1
-12.25,10.75,219.3,1
-11.75,10.75,213.9,1
-11.25,10.75,206,1
-10.75,10.75,200.6,1
-10.25,10.75,201.6,1
-9.75,10.75,203.4,1
-9.25,10.75,209,1
-8.75,10.75,207.7,1
-8.25,10.75,205.1,1
-7.75,10.75,207.1,1
-7.25,10.75,203.8,1
-6.75,10.75,204.7,1
-6.25,10.75,212.8,1
-5.75,10.75,212.5,1
-5.25,10.75,209.7,1
-4.75,10.75,198.6,1
-4.25,10.75,191.5,1
-3.75,10.75,188.2,1
-3.25,10.75,183.7,1
-2.75,10.75,183.1,1
-2.25,10.75,182.8,1
-1.75,10.75,181,1
-1.25,10.75,182.2,1
-0.75,10.75,183.2,1
-0.25,10.75,183,1
0.25,10.75,181.5,1
0.75,10.75,183.2,1
1.25,10.75,197.6,1
1.75,10.75,203.5,1
2.25,10.75,199.4,1
2.75,10.75,202,1
3.25,10.75,200.1,1
3.75,10.75,196.4,1
4.25,10.75,191.2,1
4.75,10.75,190.9,1
5.25,10.75,191.4,1
5.75,10.75,196.3,1
6.25,10.75,200.4,1
6.75,10.75,201.9,1
7.25,10.75,201,1
7.75,10.75,198.1,1
8.25,10.75,196.2,1
8.75,10.75,195.2,1
9.25,10.75,189.5,1
9.75,10.75,177.8,1
10.25,10.75,159.7,1
10.75,10.75,148.9,1
11.25,10.75,143.2,1
11.75,10.75,145.4,1
12.25,10.75,145.9,1
12.75,10.75,145.5,1
13.25,10.75,152.4,1
13.75,10.75,156.9,1
14.25,10.75,151,1
14.75,10.75,138.9,1
15.25,10.75,132.7,1
15.75,10.75,133.6,1
16.25,10.75,142,1
16.75,10.75,145.8,1
17.25,10.75,151.4,1
17.75,10.75,152.3,1
18.25,10.75,152.4,1
18.75,10.75,149.4,1
19.25,10.75,145.6,1
19.75,10.75,146.5,1
20.25,10.75,146.6,1
20.75,10.75,148.9,1
21.25,10.75,150.9,1
21.75,10.75,149.6,1
22.25,10.75,147.5,1
22.75,10.75,149.1,1
23.25,10.75,147.2,1
23.75,10.75,137.9,1
24.25,10.75,134.1,1
24.75,10.75,136.1,1
25.25,10.75,137.3,1
25.75,10.75,125.1,1
26.25,10.75,114.2,1
26.75,10.75,114.1,1
27.25,10.75,116.4,1
27.75,10.75,114.8,1
28.25,10.75,116.2,1
28.75,10.75,137.3,1
29.25,10.75,153.4,1
29.75,10.75,162.4,1
30.25,10.75,167.4,1
30.75,10.75,162.5,1
31.25,10.75,155.4,1
31.75,10.75,148.6,1
32.25,10.75,145.1,1
32.75,10.75,145.5,1
33.25,10.75,159.4,1
33.75,10.75,183.2,1
34.25,10.75,195.4,1
34.75,10.75,203.1,1
35.25,10.75,209,1
35.75,10.75,216.3,1
36.25,10.75,217.8,1
36.75,10.75,222.4,2
37.25,10.75,225.6,2
37.75,10.75,228.1,2
38.25,10.75,222.5,2
38.75,10.75,202.1,2
39.25,10.75,218.5,2
39.75,10.75,212.3,2
40.25,10.75,168.1,1
40.75,10.75,89.9,1
41.25,10.75,45.5,1
41.75,10.75,24.8,1
42.25,10.75,27.1,1
49.25,10.75,0,1
49.75,10.75,0,1
50.25,10.75,0,1
50.75,10.75,0,1
76.25,10.75,268.3,1
76.75,10.75,269.4,1
77.25,10.75,219.1,1
77.75,10.75,143.5,1
78.25,10.75,148.6,1
78.75,10.75,172.5,1
79.25,10.75,194.2,1
79.75,10.75,188.9,1
98.75,10.75,328,1
99.25,10.75,347.4,1
103.25,10.75,295.1,1
103.75,10.75,284.6,1
104.25,10.75,278.9,1
104.75,10.75,261.8,1
105.25,10.75,262.3,1
105.75,10.75,261.3,1
106.25,10.75,261.1,1
106.75,10.75,255.5,1
107.25,10.75,261.4,1
107.75,10.75,264.8,1
122.25,10.75,316.4,1
123.25,10.75,364.2,1
125.75,10.75,365,1
-85.75,10.25,241.7,1
-84.75,10.25,310.4,1
-84.25,10.25,363.5,1
-83.75,10.25,365.9,1
-75.25,10.25,282.4,1
-74.75,10.25,289.8,1
-74.25,10.25,304.7,1
-73.75,10.25,308.6,1
-73.25,10.25,303.5,1
-72.75,10.25,309.7,2
-72.25,10.25,283.1,1
-71.25,10.25,281.4,1
-70.75,10.25,289,1
-70.25,10.25,241,1
-69.75,10.25,216.9,1
-69.25,10.25,272.6,1
-68.75,10.25,295.9,1
-68.25,10.25,279.7,1
-67.75,10.25,255.1,1
-67.25,10.25,269,1
-66.75,10.25,292.5,1
-66.25,10.25,313.1,1
-65.75,10.25,278,1
-64.25,10.25,250.5,1
-63.75,10.25,283.2,1
-63.25,10.25,316.3,1
-62.75,10.25,313.8,1
-61.25,10.25,348.6,1
-14.25,10.25,208.5,1
-13.75,10.25,212,1
-13.25,10.25,213.2,1
-12.75,10.25,223.8,1
-12.25,10.25,228.4,1
-11.75,10.25,228.6,1
-11.25,10.25,224,1
-10.75,10.25,213.2,1
-10.25,10.25,219.7,1
-9.75,10.25,220.7,1
-9.25,10.25,224.2,1
-8.75,10.25,226,1
-8.25,10.25,223.8,1
-7.75,10.25,223.6,1
-7.25,10.25,221.4,1
-6.75,10.25,220.2,1
-6.25,10.25,220.2,1
-5.75,10.25,217.3,1
-5.25,10.25,215.8,1
-4.75,10.25,211.5,1
-4.25,10.25,210.3,1
-3.75,10.25,206.1,1
-3.25,10.25,204.9,1
-2.75,10.25,202.7,1
-2.25,10.25,206.1,1
-1.75,10.25,206.4,1
-1.25,10.25,204.5,1
-0.75,10.25,202.6,1
-0.25,10.25,196,1
0.25,10.25,194.4,1
0.75,10.25,205.3,1
1.25,10.25,215.8,1
1.75,10.25,216.8,1
2.25,10.25,213.9,1
2.75,10.25,213.3,1
3.25,10.25,212.7,1
3.75,10.25,210.1,1
4.25,10.25,203,1
4.75,10.25,197.1,1
5.25,10.25,201.2,1
5.75,10.25,208.5,1
6.25,10.25,209.8,1
6.75,10.25,208.8,1
7.25,10.25,207.3,1
7.75,10.25,205.8,1
8.25,10.25,204.1,1
8.75,10.25,204,1
9.25,10.25,199.7,1
9.75,10.25,191.7,1
10.25,10.25,173.9,1
10.75,10.25,159.4,1
11.25,10.25,162.1,1
11.75,10.25,168.6,1
12.25,10.25,182.3,1
12.75,10.25,182.1,1
13.25,10.25,176,1
13.75,10.25,166.4,1
14.25,10.25,159.9,1
14.75,10.25,157.8,1
15.25,10.25,152,1
15.75,10.25,152.4,1
16.25,10.25,155.6,1
16.75,10.25,156.8,1
17.25,10.25,158.7,1
17.75,10.25,161.7,1
18.25,10.25,160.5,1
18.75,10.25,159.8,1
19.25,10.25,161.3,1
19.75,10.25,158.2,1
20.25,10.25,157.4,1
20.75,10.25,157.6,1
21.25,10.25,157.3,1
21.75,10.25,156.1,1
22.25,10.25,152,1
22.75,10.25,150.1,1
23.25,10.25,153.1,1
23.75,10.25,152.6,1
24.25,10.25,150.4,1
24.75,10.25,149.6,1
25.25,10.25,146.9,1
25.75,10.25,140.3,1
26.25,10.25,127.5,1
26.75,10.25,124,1
27.25,10.25,128.4,1
27.75,10.25,125.5,1
28.25,10.25,128.6,1
28.75,10.25,148.9,1
29.25,10.25,165,1
29.75,10.25,172.6,1
30.25,10.25,169.5,1
30.75,10.25,168.4,1
31.25,10.25,166.8,1
31.75,10.25,161.4,1
32.25,10.25,158.8,1
32.75,10.25,156.6,1
33.25,10.25,170.5,1
33.75,10.25,184.7,1
34.25,10.25,202,1
34.75,10.25,216.7,1
35.25,10.25,218.3,1
35.75,10.25,220.9,1
36.25,10.25,229.6,1
36.75,10.25,231,1
37.25,10.25,227.7,1
37.75,10.25,234.4,2
38.25,10.25,221.1,2
38.75,10.25,193,1
39.25,10.25,189.6,2
39.75,10.25,197.1,2
40.25,10.25,149.7,1
40.75,10.25,100.2,1
41.25,10.25,103.6,1
41.75,10.25,121.5,1
42.25,10.25,124.9,1
42.75,10.25,109.7,1
49.25,10.25,0,1
49.75,10.25,0,1
50.25,10.25,0,1
50.75,10.25,0,1
76.25,10.25,274.6,1
76.75,10.25,290.5,1
77.25,10.25,300.4,1
77.75,10.25,231.7,1
78.25,10.25,191.7,1
78.75,10.25,192.9,1
79.25,10.25,193.3,1
98.75,10.25,308.6,1
104.75,10.25,268.9,1
105.25,10.25,263.6,1
105.75,10.25,255.2,1
106.25,10.25,247.9,1
106.75,10.25,245.8,1
119.25,10.25,294.9,1
123.25,10.25,355.8,1
123.75,10.25,364.1,1
-85.25,9.75,251.7,1
-84.25,9.75,328.8,1
-83.75,9.75,365.8,2
-83.25,9.75,366,1
-75.25,9.75,294.1,1
-74.75,9.75,292.9,1
-74.25,9.75,301.8,1
-73.75,9.75,308.2,1
-73.25,9.75,314.4,1
-72.75,9.75,316,1
-72.25,9.75,306.7,1
-70.75,9.75,330.7,1
-70.25,9.75,338.8,1
-69.75,9.75,318.4,1
-69.25,9.75,289.5,1
-68.75,9.75,266.8,1
-68.25,9.75,255.1,1
-67.75,9.75,245.2,1
-67.25,9.75,237.8,1
-66.75,9.75,245.7,1
-66.25,9.75,246.9,1
-65.75,9.75,235,1
-65.25,9.75,211.4,1
-64.75,9.75,210,1
-64.25,9.75,222.6,1
-63.75,9.75,244.3,1
-63.25,9.75,282.8,1
-62.75,9.75,308.4,1
-62.25,9.75,315.9,1
-61.75,9.75,325.5,1
-13.25,9.75,224.8,1
-12.75,9.75,234.3,1
-12.25,9.75,237.2,1
-11.75,9.75,238.5,1
-11.25,9.75,237,1
-10.75,9.75,231.2,1
-10.25,9.75,236,1
-9.75,9.75,243.6,1
-9.25,9.75,239.9,1
-8.75,9.75,240.4,1
-8.25,9.75,235.8,1
-7.75,9.75,233,1
-7.25,9.75,235.3,1
-6.75,9.75,236.1,1
-6.25,9.75,231.9,1
-5.75,9.75,228.8,1
-5.25,9.75,224.7,1
-4.75,9.75,219.1,1
-4.25,9.75,223.6,1
-3.75,9.75,222.5,1
-3.25,9.75,217.5,1
-2.75,9.75,217.3,1
-2.25,9.75,218.9,1
-1.75,9.75,222.1,1
-1.25,9.75,218.3,1
-0.75,9.75,219.6,1
-0.25,9.75,216.8,1
0.25,9.75,214.6,1
0.75,9.75,220.8,1
1.25,9.75,226.2,1
1.75,9.75,223,1
2.25,9.75,220.6,1
2.75,9.75,218.6,1
3.25,9.75,217.3,1
3.75,9.75,215.4,1
4.25,9.75,213.1,1
4.75,9.75,212.7,1
5.25,9.75,214,1
5.75,9.75,213.4,1
6.25,9.75,212.7,1
6.75,9.75,212.5,1
7.25,9.75,213,1
7.75,9.75,212.9,1
8.25,9.75,209.8,1
8.75,9.75,208.4,1
9.25,9.75,205.6,1
9.75,9.75,200.1,1
10.25,9.75,188.9,1
10.75,9.75,175.5,1
11.25,9.75,177.2,1
11.75,9.75,179.9,1
12.25,9.75,192.8,1
12.75,9.75,195.8,1
13.25,9.75,185.5,1
13.75,9.75,175.1,1
14.25,9.75,166,1
14.75,9.75,165.8,1
15.25,9.75,161.8,1
15.75,9.75,160,1
16.25,9.75,160.8,1
16.75,9.75,164.6,1
17.25,9.75,168.1,1
17.75,9.75,170.3,1
18.25,9.75,174.2,1
18.75,9.75,172.9,1
19.25,9.75,171.7,1
19.75,9.75,168.9,1
20.25,9.75,166.4,1
20.75,9.75,166.7,1
21.25,9.75,164.8,1
21.75,9.75,162.1,1
22.25,9.75,158.2,1
22.75,9.75,157.5,1
23.25,9.75,158.5,1
23.75,9.75,161.4,1
24.25,9.75,159.7,1
24.75,9.75,159.2,1
25.25,9.75,161.9,1
25.75,9.75,167.9,1
26.25,9.75,177.2,1
26.75,9.75,171.9,1
27.25,9.75,166.6,1
27.75,9.75,162.7,1
28.25,9.75,164.1,1
28.75,9.75,171.1,1
29.25,9.75,181.9,1
29.75,9.75,180.2,1
30.25,9.75,176.8,1
30.75,9.75,173.9,1
31.25,9.75,180.3,1
31.75,9.75,178.2,1
32.25,9.75,170,1
32.75,9.75,169.9,1
33.25,9.75,173.9,1
33.75,9.75,189.9,1
34.25,9.75,211.4,1
34.75,9.75,223.8,1
35.25,9.75,227.2,1
35.75,9.75,231.5,1
36.25,9.75,234.8,1
36.75,9.75,236,1
37.25,9.75,241.1,2
37.75,9.75,241,1
38.25,9.75,222.9,2
38.75,9.75,213.2,2
39.25,9.75,190.6,2
39.75,9.75,177.5,2
40.25,9.75,134.1,1
40.75,9.75,136.5,1
41.25,9.75,160.4,1
41.75,9.75,159.6,1
42.25,9.75,154.6,1
42.75,9.75,144.9,1
49.25,9.75,0,1
49.75,9.75,0,1
50.25,9.75,0,1
50.75,9.75,0,1
76.75,9.75,296.2,1
77.25,9.75,300.1,1
77.75,9.75,228.6,1
78.25,9.75,182.5,1
78.75,9.75,173.8,1
98.75,9.75,301,1
105.25,9.75,268.8,1
105.75,9.75,254.4,1
106.25,9.75,245.1,1
118.75,9.75,302.7,1
122.75,9.75,326.5,1
124.25,9.75,365,1
-83.75,9.25,354.7,1
-83.25,9.25,365.2,1
-82.75,9.25,366,1
-79.75,9.25,330.3,1
-79.25,9.25,321.4,1
-78.75,9.25,315,1
-78.25,9.25,334.1,1
-75.75,9.25,286.4,1
-75.25,9.25,289.1,1
-74.75,9.25,292.2,1
-74.25,9.25,305.8,1
-73.75,9.25,317.8,1
-73.25,9.25,340,1
-72.75,9.25,358.6,1
-72.25,9.25,351.4,1
-70.75,9.25,360.2,1
-70.25,9.25,345.8,1
-69.75,9.25,299.8,1
-69.25,9.25,269.9,1
-68.75,9.25,253.1,1
-68.25,9.25,243.8,1
-67.75,9.25,237.8,1
-67.25,9.25,231,1
-66.75,9.25,216.1,1
-66.25,9.25,205.3,1
-65.75,9.25,209.1,1
-65.25,9.25,215.8,1
-64.75,9.25,217.7,1
-64.25,9.25,205.6,1
-63.75,9.25,217.8,1
-63.25,9.25,245.2,1
-62.75,9.25,271.6,1
-62.25,9.25,297.4,1
-61.75,9.25,325.2,1
-61.25,9.25,354.8,1
-13.25,9.25,238.1,1
-12.75,9.25,249.2,1
-12.25,9.25,255.4,1
-11.75,9.25,259.8,1
-11.25,9.25,267.6,1
-10.75,9.25,269.2,1
-10.25,9.25,266.9,1
-9.75,9.25,271.6,1
-9.25,9.25,268.4,1
-8.75,9.25,265,1
-8.25,9.25,257.8,1
-7.75,9.25,242.3,1
-7.25,9.25,247.5,1
-6.75,9.25,253.8,1
-6.25,9.25,249.4,1
-5.75,9.25,247.7,1
-5.25,9.25,238.8,1
-4.75,9.25,237.2,1
-4.25,9.25,248.1,1
-3.75,9.25,244.9,1
-3.25,9.25,238.3,1
-2.75,9.25,238.6,1
-2.25,9.25,235.9,1
-1.75,9.25,234.1,1
-1.25,9.25,230.9,1
-0.75,9.25,229.1,1
-0.25,9.25,228.4,1
0.25,9.25,229.6,1
0.75,9.25,237.4,1
1.25,9.25,236.7,1
1.75,9.25,234.1,1
2.25,9.25,229.1,1
2.75,9.25,228.4,1
3.25,9.25,233.1,1
3.75,9.25,236,1
4.25,9.25,233.9,1
4.75,9.25,232.2,1
5.25,9.25,221,1
5.75,9.25,217.6,1
6.25,9.25,216.4,1
6.75,9.25,217.4,1
7.25,9.25,219,1
7.75,9.25,217.8,1
8.25,9.25,213.5,1
8.75,9.25,211.9,1
9.25,9.25,211.6,1
9.75,9.25,207.2,1
10.25,9.25,200.2,1
10.75,9.25,194.9,1
11.25,9.25,182.8,1
11.75,9.25,189.9,1
12.25,9.25,192.5,1
12.75,9.25,193.7,1
13.25,9.25,194.3,1
13.75,9.25,184.4,1
14.25,9.25,177.2,1
14.75,9.25,176.9,1
15.25,9.25,174,1
15.75,9.25,172.6,1
16.25,9.25,168.2,1
16.75,9.25,170.6,1
17.25,9.25,174,1
17.75,9.25,179.4,1
18.25,9.25,180.4,1
18.75,9.25,181.2,1
19.25,9.25,180.1,1
19.75,9.25,184,1
20.25,9.25,189.1,1
20.75,9.25,189.3,1
21.25,9.25,188.3,1
21.75,9.25,182.4,1
22.25,9.25,170,1
22.75,9.25,163.8,1
23.25,9.25,165.7,1
23.75,9.25,165,1
24.25,9.25,165.1,1
24.75,9.25,167.5,1
25.25,9.25,177.4,1
25.75,9.25,194.9,1
26.25,9.25,197.4,1
26.75,9.25,188.7,1
27.25,9.25,180.7,1
27.75,9.25,180.7,1
28.25,9.25,182.4,1
28.75,9.25,186,1
29.25,9.25,187.6,1
29.75,9.25,186.5,1
30.25,9.25,185.6,1
30.75,9.25,183.6,1
31.25,9.25,177.9,1
31.75,9.25,179.5,1
32.25,9.25,176.7,1
32.75,9.25,174.9,1
33.25,9.25,186.8,1
33.75,9.25,201.9,1
34.25,9.25,225.4,1
34.75,9.25,235.2,1
35.25,9.25,228.9,1
35.75,9.25,229.6,1
36.25,9.25,235.8,1
36.75,9.25,243.7,2
37.25,9.25,252.9,2
37.75,9.25,250.1,2
38.25,9.25,241.4,2
38.75,9.25,224.8,2
39.25,9.25,199.4,2
39.75,9.25,160.2,1
40.25,9.25,149.3,1
40.75,9.25,174.3,1
41.25,9.25,206.6,2
41.75,9.25,206.2,2
42.25,9.25,169.7,1
42.75,9.25,144.1,1
43.25,9.25,140.6,1
49.25,9.25,0,1
49.75,9.25,0,1
50.25,9.25,0,1
76.75,9.25,298.3,1
77.25,9.25,305.8,1
77.75,9.25,180.2,1
78.25,9.25,139.5,1
78.75,9.25,136.8,1
80.25,9.25,178.6,1
80.75,9.25,200.2,1
98.75,9.25,313.6,1
99.75,9.25,339.6,1
105.25,9.25,272.8,1
105.75,9.25,261.9,1
118.25,9.25,314.4,1
123.25,9.25,333.4,1
125.75,9.25,365.5,1
-83.25,8.75,365,1
-82.75,8.75,362.3,1
-82.25,8.75,343.8,1
-81.75,8.75,329.1,1
-81.25,8.75,299.8,1
-80.75,8.75,302.5,1
-80.25,8.75,302.5,1
-78.25,8.75,346.8,1
-77.75,8.75,365,1
-76.25,8.75,302.3,1
-75.75,8.75,294.4,1
-75.25,8.75,293.6,1
-74.75,8.75,295,1
-74.25,8.75,306.7,1
-73.75,8.75,319.1,1
-73.25,8.75,358,1
-72.75,8.75,365,1
-72.25,8.75,365,1
-71.75,8.75,365,1
-71.25,8.75,364.6,2
-70.75,8.75,349.7,2
-70.25,8.75,303.8,1
-69.75,8.75,270.1,1
-69.25,8.75,254.6,1
-68.75,8.75,247.9,1
-68.25,8.75,240.1,1
-67.75,8.75,235.6,1
-67.25,8.75,229.2,1
-66.75,8.75,215.8,1
-66.25,8.75,207.6,1
-65.75,8.75,213.3,1
-65.25,8.75,226.9,1
-64.75,8.75,222,1
-64.25,8.75,213.1,1
-63.75,8.75,215.4,1
-63.25,8.75,226,1
-62.75,8.75,252.7,1
-62.25,8.75,285.5,1
-61.75,8.75,322.6,1
-61.25,8.75,356.7,1
-12.75,8.75,255.2,1
-12.25,8.75,264.3,1
-11.75,8.75,271.7,1
-11.25,8.75,282.5,1
-10.75,8.75,287.8,1
-10.25,8.75,285,1
-9.75,8.75,293.4,1
-9.25,8.75,291.6,1
-8.75,8.75,279.4,1
-8.25,8.75,270.3,1
-7.75,8.75,262.8,1
-7.25,8.75,260.4,1
-6.75,8.75,266.9,1
-6.25,8.75,268,1
-5.75,8.75,263.9,1
-5.25,8.75,261.8,1
-4.75,8.75,262.7,1
-4.25,8.75,263.1,1
-3.75,8.75,259.9,1
-3.25,8.75,257.6,1
-2.75,8.75,255.8,1
-2.25,8.75,255.4,1
-1.75,8.75,250.7,1
-1.25,8.75,246.4,1
-0.75,8.75,239.8,1
-0.25,8.75,238.2,1
0.25,8.75,241.9,1
0.75,8.75,247.4,1
1.25,8.75,245.3,1
1.75,8.75,244.1,1
2.25,8.75,242.5,1
2.75,8.75,244.8,1
3.25,8.75,251.9,1
3.75,8.75,255.3,1
4.25,8.75,243.6,1
4.75,8.75,243.1,1
5.25,8.75,230.4,1
5.75,8.75,222.2,1
6.25,8.75,220.3,1
6.75,8.75,221.5,1
7.25,8.75,222.8,1
7.75,8.75,221.4,1
8.25,8.75,218,1
8.75,8.75,214.9,1
9.25,8.75,213.5,1
9.75,8.75,209.4,1
10.25,8.75,207.1,1
10.75,8.75,205.9,1
11.25,8.75,204.8,1
11.75,8.75,203.8,1
12.25,8.75,203.1,1
12.75,8.75,205.9,1
13.25,8.75,206.3,1
13.75,8.75,201.8,1
14.25,8.75,190.2,1
14.75,8.75,185.7,1
15.25,8.75,186.4,1
15.75,8.75,184.4,1
16.25,8.75,184.3,1
16.75,8.75,182.5,1
17.25,8.75,183.7,1
17.75,8.75,184.2,1
18.25,8.75,184.4,1
18.75,8.75,191.3,1
19.25,8.75,193.7,1
19.75,8.75,200.4,1
20.25,8.75,205.3,1
20.75,8.75,205.6,1
21.25,8.75,204.1,1
21.75,8.75,202.3,1
22.25,8.75,197,1
22.75,8.75,182,1
