"Crop_name","ISO","Continent","Manure_N_Mg"
"swedefor","MUS","AFR",0
"swedefor","MWI","AFR",0
"swedefor","MYS","ASI",0
"swedefor","NAM","AFR",0
"swedefor","NCL","OCE",0
"swedefor","NER","AFR",0
"swedefor","NGA","AFR",0
"swedefor","NIC","LAM",0
"swedefor","NLD","EU",0
"swedefor","NOR","EUR",0
"swedefor","NPL","ASI",0
"swedefor","NZL","OCE",1918.32630523497
"swedefor","OMN","ASI",0
"swedefor","PAK","ASI",0
"swedefor","PAN","LAM",0
"swedefor","PER","LAM",0
"swedefor","PHL","ASI",0
"swedefor","PNG","OCE",0
"swedefor","POL","EU",0
"swedefor","PRI","LAM",0
"swedefor","PRK","ASI",0
"swedefor","PRT","EU",0
"swedefor","PRY","LAM",0
"swedefor","PYF","OCE",0
"swedefor","QAT","ASI",0
"swedefor","ROU","EU",0
"swedefor","RoW","ROW",0
"swedefor","RUS","ASI",0
"swedefor","RWA","AFR",0
"swedefor","SAU","ASI",0
"swedefor","SDN","AFR",0
"swedefor","SEN","AFR",0
"swedefor","SGP","ASI",0
"swedefor","SLB","OCE",0
"swedefor","SLE","AFR",0
"swedefor","SLV","LAM",0
"swedefor","SOM","AFR",0
"swedefor","SRB","EUR",0
"swedefor","SSD","AFR",0
"swedefor","STP","AFR",0
"swedefor","SUR","LAM",0
"swedefor","SVK","EU",0
"swedefor","SVN","EU",0
"swedefor","SWE","EU",0
"swedefor","SWZ","AFR",0
"swedefor","SYR","ASI",0
"swedefor","TCD","AFR",0
"swedefor","TGO","AFR",0
"swedefor","THA","ASI",0
"swedefor","TJK","ASI",0
"swedefor","TKM","ASI",0
"swedefor","TLS","ASI",0
"swedefor","TTO","LAM",0
"swedefor","TUN","AFR",0
"swedefor","TUR","EUR",0
"swedefor","TWN","ASI",0
"swedefor","TZA","AFR",0
"swedefor","UGA","AFR",0
"swedefor","UKR","EUR",0
"swedefor","URY","LAM",0
"swedefor","USA","NAM",0
"swedefor","UZB","ASI",0
"swedefor","VCT","LAM",0
"swedefor","VEN","LAM",0
"swedefor","VNM","ASI",0
"swedefor","VUT","OCE",0
"swedefor","WSM","OCE",0
"swedefor","YEM","ASI",0
"swedefor","ZAF","AFR",0
"swedefor","ZMB","AFR",0
"swedefor","ZWE","AFR",0
"sweetpotato","AFG","ASI",0.0105523181765346
"sweetpotato","AGO","AFR",124.922587296971
"sweetpotato","ALB","EUR",0
"sweetpotato","ARE","ASI",0
"sweetpotato","ARG","LAM",216.529269981123
"sweetpotato","ARM","ASI",0
"sweetpotato","ATG","LAM",0
"sweetpotato","AUS","OCE",24.7490967975799
"sweetpotato","AUT","EU",0
"sweetpotato","AZE","ASI",0
"sweetpotato","BDI","AFR",893.226534021818
"sweetpotato","BEL","EU",0
"sweetpotato","BEN","AFR",84.2085943404451
"sweetpotato","BFA","AFR",20.4300200292191
"sweetpotato","BGD","ASI",2245.37229434113
"sweetpotato","BGR","EU",0.00252663072573491
"sweetpotato","BHR","ASI",0
"sweetpotato","BHS","LAM",0
"sweetpotato","BIH","EUR",0
"sweetpotato","BLR","EUR",0
"sweetpotato","BLZ","LAM",1.63983449586223
"sweetpotato","BOL","LAM",13.7614735721633
"sweetpotato","BRA","LAM",1742.47326734324
"sweetpotato","BRB","LAM",0
"sweetpotato","BRN","ASI",0.0341742902546588
"sweetpotato","BWA","AFR",0.0202427901044475
"sweetpotato","CAF","AFR",0.194755128094741
"sweetpotato","CAN","NAM",0
"sweetpotato","CHE","EUR",0
"sweetpotato","CHL","LAM",12.4443069366842
"sweetpotato","CHN","ASI",1091960.28840663
"sweetpotato","CIV","AFR",267.92068725916
"sweetpotato","CMR","AFR",667.690112752559
"sweetpotato","COD","AFR",199.985808119062
"sweetpotato","COG","AFR",15.3384779556336
"sweetpotato","COL","LAM",0.0432499593187049
"sweetpotato","CPV","AFR",0
"sweetpotato","CRI","LAM",0
"sweetpotato","CUB","LAM",3089.95665655572
"sweetpotato","CYP","EU",0
"sweetpotato","CZE","EU",0
"sweetpotato","DEU","EU",0
"sweetpotato","DJI","AFR",0
"sweetpotato","DMA","LAM",0
"sweetpotato","DNK","EU",0
"sweetpotato","DOM","LAM",371.520326612774
"sweetpotato","DZA","AFR",0.0129839950852711
"sweetpotato","ECU","LAM",82.0679686370727
"sweetpotato","EGY","AFR",2012.66481899311
"sweetpotato","ERI","AFR",0.00196400969038954
"sweetpotato","ESP","EU",79.5842019916251
"sweetpotato","EST","EU",0
"sweetpotato","ETH","AFR",31.0284136234106
"sweetpotato","FIN","EU",0
"sweetpotato","FJI","OCE",0
"sweetpotato","FRA","EU",0.0164251408356457
"sweetpotato","GAB","AFR",1.46187121692789
"sweetpotato","GBR","EU",0
"sweetpotato","GEO","ASI",0
"sweetpotato","GHA","AFR",528.996314833558
"sweetpotato","GIN","AFR",93.0472359501916
"sweetpotato","GMB","AFR",0.00371381120621908
"sweetpotato","GNB","AFR",0.0684955188118659
"sweetpotato","GRC","EU",10.7215129622346
"sweetpotato","GRD","LAM",0
"sweetpotato","GTM","LAM",0.103650945378955
"sweetpotato","GUY","LAM",52.9328370195708
"sweetpotato","HND","LAM",59.6201019333265
"sweetpotato","HRV","EU",0
"sweetpotato","HTI","LAM",2483.04545188173
"sweetpotato","HUN","EU",0
"sweetpotato","IDN","ASI",33433.9942888996
"sweetpotato","IND","ASI",13510.305455276
"sweetpotato","IRL","EU",0
"sweetpotato","IRN","ASI",0
"sweetpotato","IRQ","ASI",0
"sweetpotato","ISL","EUR",0
"sweetpotato","ISR","ASI",26.2956209045442
"sweetpotato","ITA","EU",102.392293250614
"sweetpotato","JAM","LAM",9.92183761659947
"sweetpotato","JOR","ASI",0.0132352397451268
"sweetpotato","JPN","ASI",5275.59238607861
"sweetpotato","KAZ","ASI",0.313312559515503
"sweetpotato","KEN","AFR",1879.2097424365
"sweetpotato","KGZ","ASI",0.0179863781047905
"sweetpotato","KHM","ASI",220.540149411407
"sweetpotato","KIR","OCE",0
"sweetpotato","KNA","LAM",0
"sweetpotato","KOR","ASI",2471.49763330613
"sweetpotato","KWT","ASI",0
"sweetpotato","LAO","ASI",516.842996339466
"sweetpotato","LBN","ASI",0
"sweetpotato","LBR","AFR",5.75112908290808
"sweetpotato","LBY","AFR",0
"sweetpotato","LCA","LAM",0
"sweetpotato","LKA","ASI",386.351446666619
"sweetpotato","LSO","AFR",0.132508305655046
"sweetpotato","LTU","EU",0
"sweetpotato","LUX","EU",0
"sweetpotato","LVA","EU",0
"sweetpotato","MAR","AFR",132.991024306387
"sweetpotato","MDA","EUR",0
"sweetpotato","MDG","AFR",1107.72524185681
"sweetpotato","MDV","ASI",0
"sweetpotato","MEX","LAM",25.7918311068111
"sweetpotato","MKD","EUR",0
"sweetpotato","MLI","AFR",0.526073041752563
"sweetpotato","MLT","EU",0
"sweetpotato","MMR","ASI",13.5264497277767
"sweetpotato","MNE","EUR",0
"sweetpotato","MNG","ASI",0.191431800379205
"sweetpotato","MOZ","AFR",0.450573172385775
"sweetpotato","MRT","AFR",0.500839570641623
"sweetpotato","MUS","AFR",0
"sweetpotato","MWI","AFR",0.0103700600834099
"sweetpotato","MYS","ASI",21.7241431599524
"sweetpotato","NAM","AFR",0.00920025770458116
"sweetpotato","NCL","OCE",0
"sweetpotato","NER","AFR",12.5403704688674
"sweetpotato","NGA","AFR",7292.00672969401
"sweetpotato","NIC","LAM",0.349685492285357
"sweetpotato","NLD","EU",0
"sweetpotato","NOR","EUR",0
"sweetpotato","NPL","ASI",3.75850191330016
"sweetpotato","NZL","OCE",175.394071357994
"sweetpotato","OMN","ASI",0
"sweetpotato","PAK","ASI",186.196957078391
"sweetpotato","PAN","LAM",0
"sweetpotato","PER","LAM",170.945508990192
"sweetpotato","PHL","ASI",13946.3854912174
"sweetpotato","PNG","OCE",2705.71213296226
"sweetpotato","POL","EU",0
"sweetpotato","PRI","LAM",29.6118504289499
"sweetpotato","PRK","ASI",721.703436708863
"sweetpotato","PRT","EU",171.249537720942
"sweetpotato","PRY","LAM",130.156884896622
"sweetpotato","PYF","OCE",0
"sweetpotato","QAT","ASI",0
"sweetpotato","ROU","EU",0
"sweetpotato","RoW","ROW",149.660746141869
"sweetpotato","RUS","ASI",9.92989038437064
"sweetpotato","RWA","AFR",1999.3636604204
"sweetpotato","SAU","ASI",0
"sweetpotato","SDN","AFR",2.96542909124686
"sweetpotato","SEN","AFR",4.284093003169
"sweetpotato","SGP","ASI",0
"sweetpotato","SLB","OCE",0
"sweetpotato","SLE","AFR",269.822969158339
"sweetpotato","SLV","LAM",13.4760508435826
"sweetpotato","SOM","AFR",0.0900178091073402
"sweetpotato","SRB","EUR",0
"sweetpotato","SSD","AFR",3.97702074952716
"sweetpotato","STP","AFR",0
"sweetpotato","SUR","LAM",0.247030954146195
"sweetpotato","SVK","EU",0
"sweetpotato","SVN","EU",0.00535948010909177
"sweetpotato","SWE","EU",0
"sweetpotato","SWZ","AFR",36.7424433097805
"sweetpotato","SYR","ASI",0
"sweetpotato","TCD","AFR",18.5264540334383
"sweetpotato","TGO","AFR",12.782976273795
"sweetpotato","THA","ASI",32.5634872605205
"sweetpotato","TJK","ASI",0
"sweetpotato","TKM","ASI",0
"sweetpotato","TLS","ASI",957.877506390093
"sweetpotato","TTO","LAM",3.43325969335512
"sweetpotato","TUN","AFR",0
"sweetpotato","TUR","EUR",0.00354461720088328
"sweetpotato","TWN","ASI",907.646745767154
"sweetpotato","TZA","AFR",3531.64860860039
"sweetpotato","UGA","AFR",15055.0679167854
"sweetpotato","UKR","EUR",0
"sweetpotato","URY","LAM",45.7496050436774
"sweetpotato","USA","NAM",7951.47370668377
"sweetpotato","UZB","ASI",0
"sweetpotato","VCT","LAM",0
"sweetpotato","VEN","LAM",11.6319794775915
"sweetpotato","VNM","ASI",61641.7345328572
"sweetpotato","VUT","OCE",0
"sweetpotato","WSM","OCE",0
"sweetpotato","YEM","ASI",0.646608145493006
"sweetpotato","ZAF","AFR",143.392527280748
"sweetpotato","ZMB","AFR",0.818440749612926
"sweetpotato","ZWE","AFR",0.148846878414196
"tangetc","AFG","ASI",2.63371728079114
"tangetc","AGO","AFR",0
"tangetc","ALB","EUR",0
"tangetc","ARE","ASI",0
"tangetc","ARG","LAM",2460.06644021509
"tangetc","ARM","ASI",2.66656787258856
"tangetc","ATG","LAM",0
"tangetc","AUS","OCE",348.648209162196
"tangetc","AUT","EU",0
"tangetc","AZE","ASI",26.5375584814647
"tangetc","BDI","AFR",0
"tangetc","BEL","EU",0.125285666602148
"tangetc","BEN","AFR",1.05564989983515e-05
"tangetc","BFA","AFR",0.181580761163493
"tangetc","BGD","ASI",19.1543985143268
"tangetc","BGR","EU",0.115540466060066
"tangetc","BHR","ASI",0
"tangetc","BHS","LAM",0
"tangetc","BIH","EUR",3.64461743903021
"tangetc","BLR","EUR",0
"tangetc","BLZ","LAM",0
"tangetc","BOL","LAM",39.0849068271575
"tangetc","BRA","LAM",5695.50292511653
"tangetc","BRB","LAM",0
"tangetc","BRN","ASI",0
"tangetc","BWA","AFR",0.0644443299909071
"tangetc","CAF","AFR",0.000425978516399633
"tangetc","CAN","NAM",0.1697806836377
"tangetc","CHE","EUR",0.00492586184450831
"tangetc","CHL","LAM",0.185514142361467
"tangetc","CHN","ASI",212062.007055874
"tangetc","CIV","AFR",0.000305061090226298
"tangetc","CMR","AFR",0
"tangetc","COD","AFR",0.038049696957775
"tangetc","COG","AFR",10.2397369817115
"tangetc","COL","LAM",160.878675143681
"tangetc","CPV","AFR",0
"tangetc","CRI","LAM",0
"tangetc","CUB","LAM",97.8701321987607
"tangetc","CYP","EU",0
"tangetc","CZE","EU",0
"tangetc","DEU","EU",0.0647492513599834
"tangetc","DJI","AFR",0
"tangetc","DMA","LAM",0
"tangetc","DNK","EU",0
"tangetc","DOM","LAM",2.14997159265878
"tangetc","DZA","AFR",619.021379810044
"tangetc","ECU","LAM",1170.10897550274
"tangetc","EGY","AFR",8081.70200340667
"tangetc","ERI","AFR",0.00452748231908499
"tangetc","ESP","EU",8753.09703418625
"tangetc","EST","EU",0
"tangetc","ETH","AFR",6.54041290312515
"tangetc","FIN","EU",0
"tangetc","FJI","OCE",0
"tangetc","FRA","EU",120.475302988156
"tangetc","GAB","AFR",0
"tangetc","GBR","EU",0
"tangetc","GEO","ASI",0.520511589006778
"tangetc","GHA","AFR",0.000325942409230677
"tangetc","GIN","AFR",0
"tangetc","GMB","AFR",0
"tangetc","GNB","AFR",0
"tangetc","GRC","EU",444.528385522563
"tangetc","GRD","LAM",0
"tangetc","GTM","LAM",0.538248195170308
"tangetc","GUY","LAM",0.058212927460537
"tangetc","HND","LAM",0.339058135679417
"tangetc","HRV","EU",352.270705441319
"tangetc","HTI","LAM",93.551734712723
"tangetc","HUN","EU",0.542463375035266
"tangetc","IDN","ASI",0
"tangetc","IND","ASI",50.9603663627936
"tangetc","IRL","EU",0
"tangetc","IRN","ASI",4915.98841646583
"tangetc","IRQ","ASI",0.523797343770895
"tangetc","ISL","EUR",0
"tangetc","ISR","ASI",585.501810333561
"tangetc","ITA","EU",3056.3286842283
"tangetc","JAM","LAM",108.891319131234
"tangetc","JOR","ASI",818.421028501604
"tangetc","JPN","ASI",15864.0663823295
"tangetc","KAZ","ASI",8.74902004548612
"tangetc","KEN","AFR",0.0347282465837143
"tangetc","KGZ","ASI",0.309208711940371
"tangetc","KHM","ASI",5.65164514312289
"tangetc","KIR","OCE",0
"tangetc","KNA","LAM",0
"tangetc","KOR","ASI",7400.75720800463
"tangetc","KWT","ASI",0
"tangetc","LAO","ASI",86.8829543435407
"tangetc","LBN","ASI",534.30746146929
"tangetc","LBR","AFR",0
"tangetc","LBY","AFR",68.8210587819745
"tangetc","LCA","LAM",0
"tangetc","LKA","ASI",0
"tangetc","LSO","AFR",0.133764626877181
"tangetc","LTU","EU",0
"tangetc","LUX","EU",0
"tangetc","LVA","EU",0
"tangetc","MAR","AFR",5301.11536043877
"tangetc","MDA","EUR",0
"tangetc","MDG","AFR",0
"tangetc","MDV","ASI",0
"tangetc","MEX","LAM",4515.95713224688
"tangetc","MKD","EUR",0
"tangetc","MLI","AFR",0.000127610109310606
"tangetc","MLT","EU",0
"tangetc","MMR","ASI",2.89060687701806
"tangetc","MNE","EUR",0
"tangetc","MNG","ASI",1.62058930970162
"tangetc","MOZ","AFR",0.302933291691406
"tangetc","MRT","AFR",0
"tangetc","MUS","AFR",0
"tangetc","MWI","AFR",0.000226090961290267
"tangetc","MYS","ASI",0
"tangetc","NAM","AFR",0
"tangetc","NCL","OCE",0
"tangetc","NER","AFR",0.000153397462936413
"tangetc","NGA","AFR",0
"tangetc","NIC","LAM",0
"tangetc","NLD","EU",0
"tangetc","NOR","EUR",0
"tangetc","NPL","ASI",0.0279570513183741
"tangetc","NZL","OCE",171.462646596404
"tangetc","OMN","ASI",0
"tangetc","PAK","ASI",17354.3215176452
"tangetc","PAN","LAM",0.00131889381916193
"tangetc","PER","LAM",787.467509989529
"tangetc","PHL","ASI",1628.85076372457
"tangetc","PNG","OCE",0
"tangetc","POL","EU",0
"tangetc","PRI","LAM",0
"tangetc","PRK","ASI",14.7322301629065
"tangetc","PRT","EU",257.466140326245
"tangetc","PRY","LAM",160.62559844258
"tangetc","PYF","OCE",0
"tangetc","QAT","ASI",0
"tangetc","ROU","EU",0
"tangetc","RoW","ROW",309.079136672395
"tangetc","RUS","ASI",29.0554484817377
"tangetc","RWA","AFR",0
"tangetc","SAU","ASI",0
"tangetc","SDN","AFR",2.59670628441604
"tangetc","SEN","AFR",0
"tangetc","SGP","ASI",0
"tangetc","SLB","OCE",0
"tangetc","SLE","AFR",0
"tangetc","SLV","LAM",69.9796803814894
"tangetc","SOM","AFR",0
"tangetc","SRB","EUR",0.926879652411697
"tangetc","SSD","AFR",1.25325955384534
"tangetc","STP","AFR",0
"tangetc","SUR","LAM",0.0255365998545531
"tangetc","SVK","EU",0
"tangetc","SVN","EU",0.713487622253532
"tangetc","SWE","EU",0
"tangetc","SWZ","AFR",0.786732238385286
"tangetc","SYR","ASI",275.421182342941
"tangetc","TCD","AFR",0
"tangetc","TGO","AFR",0
"tangetc","THA","ASI",8917.33638429288
"tangetc","TJK","ASI",0.0533771429449467
"tangetc","TKM","ASI",0.163495500285586
"tangetc","TLS","ASI",0
"tangetc","TTO","LAM",0
"tangetc","TUN","AFR",384.878047245772
"tangetc","TUR","EUR",5950.16712602361
"tangetc","TWN","ASI",0.504723779404798
"tangetc","TZA","AFR",3.2973086257572e-05
"tangetc","UGA","AFR",8.44609807528318e-05
"tangetc","UKR","EUR",0
"tangetc","URY","LAM",649.656428445959
"tangetc","USA","NAM",3248.10165358797
"tangetc","UZB","ASI",16.6768874713324
"tangetc","VCT","LAM",0
"tangetc","VEN","LAM",1387.65289064996
"tangetc","VNM","ASI",24.5069937949456
"tangetc","VUT","OCE",0
"tangetc","WSM","OCE",0
"tangetc","YEM","ASI",107.205926390466
"tangetc","ZAF","AFR",454.342251199869
"tangetc","ZMB","AFR",0.0109261964747245
"tangetc","ZWE","AFR",18.0410535663098
"taro","AFG","ASI",0
"taro","AGO","AFR",0.0449227054420778
"taro","ALB","EUR",0
"taro","ARE","ASI",0
"taro","ARG","LAM",0
"taro","ARM","ASI",0.00118080390844492
"taro","ATG","LAM",0
"taro","AUS","OCE",0
"taro","AUT","EU",0
"taro","AZE","ASI",0
"taro","BDI","AFR",170.909648765531
"taro","BEL","EU",0
"taro","BEN","AFR",15.5371159818759
"taro","BFA","AFR",0.549909938859731
"taro","BGD","ASI",0
"taro","BGR","EU",0
"taro","BHR","ASI",0
"taro","BHS","LAM",0
"taro","BIH","EUR",0
"taro","BLR","EUR",0
"taro","BLZ","LAM",0
"taro","BOL","LAM",0
"taro","BRA","LAM",0.00525518366969922
"taro","BRB","LAM",0
"taro","BRN","ASI",0
"taro","BWA","AFR",0
"taro","CAF","AFR",2310.36562584309
"taro","CAN","NAM",0
"taro","CHE","EUR",0
"taro","CHL","LAM",0
"taro","CHN","ASI",17205.7642951146
"taro","CIV","AFR",2091.85367738297
"taro","CMR","AFR",5222.1355663914
"taro","COD","AFR",40.8446189440013
"taro","COG","AFR",2.85604947568189
"taro","COL","LAM",0
"taro","CPV","AFR",0
"taro","CRI","LAM",0
"taro","CUB","LAM",0
"taro","CYP","EU",16.8378693809523
"taro","CZE","EU",0
"taro","DEU","EU",0
"taro","DJI","AFR",0
"taro","DMA","LAM",0
"taro","DNK","EU",0
"taro","DOM","LAM",0
"taro","DZA","AFR",0
"taro","ECU","LAM",0
"taro","EGY","AFR",183.030061858689
"taro","ERI","AFR",0
"taro","ESP","EU",0
"taro","EST","EU",0
"taro","ETH","AFR",0
"taro","FIN","EU",0
"taro","FJI","OCE",0
"taro","FRA","EU",22.9115173156253
"taro","GAB","AFR",188.336047056222
"taro","GBR","EU",0
"taro","GEO","ASI",0.00025604118740199
"taro","GHA","AFR",2725.58279926092
"taro","GIN","AFR",22.6773069796281
"taro","GMB","AFR",0
"taro","GNB","AFR",0
"taro","GRC","EU",0
"taro","GRD","LAM",0
"taro","GTM","LAM",0
"taro","GUY","LAM",7.49525941387809
"taro","HND","LAM",0
"taro","HRV","EU",0
"taro","HTI","LAM",0
"taro","HUN","EU",0
"taro","IDN","ASI",1.24872433688896
"taro","IND","ASI",0.102877580318162
"taro","IRL","EU",0
"taro","IRN","ASI",0.000774268237942877
"taro","IRQ","ASI",0
"taro","ISL","EUR",0
"taro","ISR","ASI",0.976680143812071
"taro","ITA","EU",0
"taro","JAM","LAM",0
"taro","JOR","ASI",0.000484165097924304
"taro","JPN","ASI",4902.02728594114
"taro","KAZ","ASI",0.820525239644297
"taro","KEN","AFR",0
"taro","KGZ","ASI",0.0247985712833475
"taro","KHM","ASI",0.155643274950514
"taro","KIR","OCE",0
"taro","KNA","LAM",0
"taro","KOR","ASI",0
"taro","KWT","ASI",0
"taro","LAO","ASI",0.394369751894991
"taro","LBN","ASI",2.11418595747633
"taro","LBR","AFR",28.4061073877606
"taro","LBY","AFR",0
"taro","LCA","LAM",0
"taro","LKA","ASI",0
"taro","LSO","AFR",0
"taro","LTU","EU",0
"taro","LUX","EU",0
"taro","LVA","EU",0
"taro","MAR","AFR",0
"taro","MDA","EUR",0
"taro","MDG","AFR",781.155551264271
"taro","MDV","ASI",0
"taro","MEX","LAM",0
"taro","MKD","EUR",0
"taro","MLI","AFR",0.259358680956827
"taro","MLT","EU",0
"taro","MMR","ASI",0.109677791196487
"taro","MNE","EUR",0
"taro","MNG","ASI",0.156075385430366
"taro","MOZ","AFR",0
"taro","MRT","AFR",0
"taro","MUS","AFR",0
"taro","MWI","AFR",0
"taro","MYS","ASI",0
"taro","NAM","AFR",0
"taro","NCL","OCE",0
"taro","NER","AFR",0.171297129627331
"taro","NGA","AFR",5479.21364478394
"taro","NIC","LAM",0
"taro","NLD","EU",0
"taro","NOR","EUR",0
"taro","NPL","ASI",0.0026221053061946
"taro","NZL","OCE",0
"taro","OMN","ASI",0
"taro","PAK","ASI",0
"taro","PAN","LAM",0
"taro","PER","LAM",0
"taro","PHL","ASI",788.555392388793
"taro","PNG","OCE",715.46124575225
"taro","POL","EU",0
"taro","PRI","LAM",0
"taro","PRK","ASI",0.91336946350391
"taro","PRT","EU",0
"taro","PRY","LAM",0
"taro","PYF","OCE",0
"taro","QAT","ASI",0
"taro","ROU","EU",0
"taro","RoW","ROW",19.4487792229869
"taro","RUS","ASI",2.12674544195747
"taro","RWA","AFR",359.676672006312
"taro","SAU","ASI",0
"taro","SDN","AFR",0.0194160431668851
"taro","SEN","AFR",2.21961154795923e-06
"taro","SGP","ASI",0
"taro","SLB","OCE",0
"taro","SLE","AFR",20.0139596448426
"taro","SLV","LAM",0
"taro","SOM","AFR",0
"taro","SRB","EUR",0
"taro","SSD","AFR",0.000477380522650412
"taro","STP","AFR",0
"taro","SUR","LAM",0.592610228998523
"taro","SVK","EU",0
"taro","SVN","EU",0
"taro","SWE","EU",0
"taro","SWZ","AFR",0
"taro","SYR","ASI",0.0234164988758081
"taro","TCD","AFR",32.1702810508294
"taro","TGO","AFR",475.212203272473
"taro","THA","ASI",240.537449976758
"taro","TJK","ASI",0
"taro","TKM","ASI",0
"taro","TLS","ASI",0
"taro","TTO","LAM",62.8165679937983
"taro","TUN","AFR",0
"taro","TUR","EUR",2.67333823184186
"taro","TWN","ASI",710.865589432808
"taro","TZA","AFR",2.99773924054572
"taro","UGA","AFR",1.11833331317953
"taro","UKR","EUR",0
"taro","URY","LAM",0
"taro","USA","NAM",0
"taro","UZB","ASI",0
"taro","VCT","LAM",0
"taro","VEN","LAM",0.00118567453631461
"taro","VNM","ASI",1.18250125651263
"taro","VUT","OCE",0
"taro","WSM","OCE",0
"taro","YEM","ASI",0
"taro","ZAF","AFR",0
"taro","ZMB","AFR",0.00806916017087579
"taro","ZWE","AFR",0
"tea","AFG","ASI",1.80079217574236
"tea","AGO","AFR",0.00212891808574875
"tea","ALB","EUR",0
"tea","ARE","ASI",0
"tea","ARG","LAM",514.333511320573
"tea","ARM","ASI",13.2872496790146
"tea","ATG","LAM",0
"tea","AUS","OCE",0
"tea","AUT","EU",0
"tea","AZE","ASI",224.892214536146
"tea","BDI","AFR",77.0944389346354
"tea","BEL","EU",0
"tea","BEN","AFR",0
"tea","BFA","AFR",0.000481417866285942
"tea","BGD","ASI",4870.40308938326
"tea","BGR","EU",0
"tea","BHR","ASI",0
"tea","BHS","LAM",0
"tea","BIH","EUR",0
"tea","BLR","EUR",0.00602504068265967
"tea","BLZ","LAM",0.0684938929631466
"tea","BOL","LAM",2.30341894471381
"tea","BRA","LAM",594.658069927336
"tea","BRB","LAM",0
"tea","BRN","ASI",0.0370903932627521
"tea","BWA","AFR",0.145951536435051
"tea","CAF","AFR",0.0318265577726917
"tea","CAN","NAM",0
"tea","CHE","EUR",0
"tea","CHL","LAM",0.0714792788729922
"tea","CHN","ASI",180408.29457485
"tea","CIV","AFR",1.09098389634439e-05
"tea","CMR","AFR",21.5920900453249
"tea","COD","AFR",2.56325321262186
"tea","COG","AFR",0.00334234295240814
"tea","COL","LAM",0.142449088052285
"tea","CPV","AFR",0
"tea","CRI","LAM",0
"tea","CUB","LAM",0
"tea","CYP","EU",0
"tea","CZE","EU",0
"tea","DEU","EU",0
"tea","DJI","AFR",0
"tea","DMA","LAM",0
"tea","DNK","EU",0
"tea","DOM","LAM",0
"tea","DZA","AFR",0
"tea","ECU","LAM",84.8125603136721
"tea","EGY","AFR",0
"tea","ERI","AFR",0.00716084003807251
"tea","ESP","EU",0.0900689192929164
"tea","EST","EU",0.000372320804722108
"tea","ETH","AFR",14.3051188541834
"tea","FIN","EU",0.000295229704297311
"tea","FJI","OCE",0
"tea","FRA","EU",0
"tea","GAB","AFR",0
"tea","GBR","EU",0
"tea","GEO","ASI",2060.58821263405
"tea","GHA","AFR",0
"tea","GIN","AFR",2.95252691559389e-06
"tea","GMB","AFR",0
"tea","GNB","AFR",0
"tea","GRC","EU",0
"tea","GRD","LAM",0
"tea","GTM","LAM",50.3890682558618
"tea","GUY","LAM",0
"tea","HND","LAM",0
"tea","HRV","EU",0
"tea","HTI","LAM",0
"tea","HUN","EU",0
"tea","IDN","ASI",10215.8749891621
"tea","IND","ASI",74585.2609421724
"tea","IRL","EU",0
"tea","IRN","ASI",5632.63803705911
"tea","IRQ","ASI",0.0390867439994611
"tea","ISL","EUR",0
"tea","ISR","ASI",0
"tea","ITA","EU",0
"tea","JAM","LAM",0
"tea","JOR","ASI",0
"tea","JPN","ASI",35522.6628728191
"tea","KAZ","ASI",7.34758795601105
"tea","KEN","AFR",8827.91709542922
"tea","KGZ","ASI",0.210438624498056
"tea","KHM","ASI",19.5556237775333
"tea","KIR","OCE",0
"tea","KNA","LAM",0
"tea","KOR","ASI",1274.53136610429
"tea","KWT","ASI",0
"tea","LAO","ASI",14.7471670401348
"tea","LBN","ASI",0
"tea","LBR","AFR",0
"tea","LBY","AFR",0
"tea","LCA","LAM",0
"tea","LKA","ASI",45391.9628452007
"tea","LSO","AFR",0.258357066902415
"tea","LTU","EU",0.00161258144937953
"tea","LUX","EU",0
"tea","LVA","EU",0
"tea","MAR","AFR",0
"tea","MDA","EUR",0
"tea","MDG","AFR",0.213779321163982
"tea","MDV","ASI",0
"tea","MEX","LAM",0
"tea","MKD","EUR",0
"tea","MLI","AFR",0.170395508342659
"tea","MLT","EU",0
"tea","MMR","ASI",2065.74382166598
"tea","MNE","EUR",0
"tea","MNG","ASI",1.32525620412292
"tea","MOZ","AFR",10.6215345575325
"tea","MRT","AFR",1.66142523592043e-05
"tea","MUS","AFR",0
"tea","MWI","AFR",597.949997097202
"tea","MYS","ASI",242.158637786999
"tea","NAM","AFR",0
"tea","NCL","OCE",0
"tea","NER","AFR",0.00023112783931153
"tea","NGA","AFR",0.0226983437038847
"tea","NIC","LAM",0
"tea","NLD","EU",0
"tea","NOR","EUR",0
"tea","NPL","ASI",433.797459660668
"tea","NZL","OCE",0
"tea","OMN","ASI",0
"tea","PAK","ASI",10.7894219841213
"tea","PAN","LAM",19.239634295912
"tea","PER","LAM",340.725185537284
"tea","PHL","ASI",0
"tea","PNG","OCE",67.8783822033985
"tea","POL","EU",0.0208495307216671
"tea","PRI","LAM",0
"tea","PRK","ASI",12.954285444161
"tea","PRT","EU",16.4433775357902
"tea","PRY","LAM",0.96516537413047
"tea","PYF","OCE",0
"tea","QAT","ASI",0
"tea","ROU","EU",0
"tea","RoW","ROW",13.6887791676417
"tea","RUS","ASI",84.9095211724101
"tea","RWA","AFR",156.961413558231
"tea","SAU","ASI",0
"tea","SDN","AFR",0.000314883677129949
"tea","SEN","AFR",0
"tea","SGP","ASI",0
"tea","SLB","OCE",0
