chaudhary_country_num,chaudhary_country,land_use_type,intensity,cf_mean,cf_lo,cf_hi
161,ZIMBABWE,pasture,intense,9.887263121163936e-14,7.220635092497507e-14,1.3940839711346184e-13
161,ZIMBABWE,crop,minimal,9.33458518972986e-14,6.282310539177414e-14,1.363608013521728e-13
161,ZIMBABWE,crop,light,9.671360300305451e-14,6.594651112310923e-14,1.3878346760655217e-13
161,ZIMBABWE,crop,intense,9.71923382457488e-14,6.770294309109411e-14,1.3880986775449688e-13
162,MOZAMBIQUE,pasture,minimal,1.160674330801411e-13,8.777676544877527e-14,1.5826438724004176e-13
162,MOZAMBIQUE,pasture,light,1.1838294864686877e-13,9.033423623423716e-14,1.6029142884266636e-13
162,MOZAMBIQUE,pasture,intense,1.2037997744164474e-13,9.117709330815363e-14,1.6272504145859222e-13
162,MOZAMBIQUE,crop,minimal,1.0774928273280018e-13,7.3813312285033e-14,1.5310654035233975e-13
162,MOZAMBIQUE,crop,light,1.133355150485465e-13,7.826384905902704e-14,1.5865016464550961e-13
162,MOZAMBIQUE,crop,intense,1.1426088578773428e-13,8.089399168852313e-14,1.5872723598892948e-13
163,NEW_CALEDONIA,pasture,minimal,4.583995391467209e-12,3.2840267882706543e-12,5.831328793852431e-12
163,NEW_CALEDONIA,pasture,light,5.12040480179917e-12,3.94026786767667e-12,6.245372823207227e-12
163,NEW_CALEDONIA,pasture,intense,5.593794591811136e-12,4.164130694536919e-12,6.791590477877248e-12
163,NEW_CALEDONIA,crop,minimal,4.654016463700136e-12,3.36081638300618e-12,5.882541283737151e-12
163,NEW_CALEDONIA,crop,light,5.3306629490363095e-12,3.8496498965293616e-12,6.585526512111191e-12
163,NEW_CALEDONIA,crop,intense,5.446712359553357e-12,4.149679549468313e-12,6.596099592632925e-12
164,NIUE,pasture,minimal,5.735153798655048e-12,2.7768587188209382e-12,9.225173307251594e-12
164,NIUE,pasture,light,6.9988272157043995e-12,4.131599964997877e-12,1.0323261468523041e-11
164,NIUE,pasture,intense,8.114038131255528e-12,4.5937396945790274e-12,1.1771888263412114e-11
164,NIUE,crop,minimal,6.564840373340986e-12,3.744200102183094e-12,9.862129067037345e-12
164,NIUE,crop,light,7.978026917367539e-12,4.6301431037131456e-12,1.1535949126219506e-11
164,NIUE,crop,intense,8.22095419924604e-12,5.173860096569446e-12,1.1561175785527558e-11
165,NORFOLK_ISLAND,pasture,minimal,0.0,0.0,0.0
165,NORFOLK_ISLAND,pasture,light,0.0,0.0,0.0
165,NORFOLK_ISLAND,pasture,intense,0.0,0.0,0.0
165,NORFOLK_ISLAND,crop,minimal,0.0,0.0,0.0
165,NORFOLK_ISLAND,crop,light,0.0,0.0,0.0
165,NORFOLK_ISLAND,crop,intense,0.0,0.0,0.0
166,NIGER,pasture,minimal,1.8276072344307388e-14,1.3349934056857829e-14,2.5660372922428755e-14
166,NIGER,pasture,light,1.8507131705684832e-14,1.3642569433991458e-14,2.5803046798283573e-14
166,NIGER,pasture,intense,1.8670083202268027e-14,1.3733007000412729e-14,2.5931106082364174e-14
166,NIGER,crop,minimal,1.7814136512708822e-14,1.2167702926878137e-14,2.5527362726071743e-14
166,NIGER,crop,light,1.8313644512309054e-14,1.2670687195553132e-14,2.5836167565921397e-14
166,NIGER,crop,intense,1.8384614743463745e-14,1.2953539230042726e-14,2.583952619116415e-14
167,VANUATU,pasture,minimal,2.216461410437525e-12,1.8706348143458402e-12,2.5725289418747716e-12
167,VANUATU,pasture,light,2.3128948160324007e-12,1.979936866105017e-12,2.651176780028664e-12
167,VANUATU,pasture,intense,2.3979991322862806e-12,2.0172236623526385e-12,2.7549309483637164e-12
167,VANUATU,crop,minimal,2.028853704301234e-12,1.6048521605250435e-12,2.4466252372729645e-12
167,VANUATU,crop,light,2.2046160088582465e-12,1.7284438854194395e-12,2.6317352588074237e-12
167,VANUATU,crop,intense,2.234675117024686e-12,1.8043158777619292e-12,2.6345052572395695e-12
168,NIGERIA,pasture,minimal,1.6500261142003594e-13,1.2809938541279764e-13,2.1766501491827165e-13
168,NIGERIA,pasture,light,1.694635415122267e-13,1.3305347051458888e-13,2.2128702571985358e-13
168,NIGERIA,pasture,intense,1.7317234078497692e-13,1.3468166197157577e-13,2.255783400691285e-13
168,NIGERIA,crop,minimal,1.5570643504864267e-13,1.1243655209507017e-13,2.116438576427371e-13
168,NIGERIA,crop,light,1.6393305475623648e-13,1.1864100556080218e-13,2.1994930719638314e-13
168,NIGERIA,crop,intense,1.6529747461272816e-13,1.22351462947703e-13,2.2006636797411614e-13
169,NETHERLANDS,pasture,minimal,2.052698749785624e-14,1.4653721176350996e-14,2.7051941414988467e-14
169,NETHERLANDS,pasture,light,2.1963877544309106e-14,1.6327275963945607e-14,2.8240215455815475e-14
169,NETHERLANDS,pasture,intense,2.3258642228625252e-14,1.6912136996511566e-14,2.9844378609020936e-14
169,NETHERLANDS,crop,minimal,1.7579593532757894e-14,1.1319638891001252e-14,2.455893023356889e-14
169,NETHERLANDS,crop,light,2.019742241460788e-14,1.3027485217832577e-14,2.7543983306535982e-14
169,NETHERLANDS,crop,intense,2.0650250386885353e-14,1.4097999929438981e-14,2.7588985858147898e-14
170,NORWAY,pasture,minimal,9.512979701645395e-15,7.55483628852931e-15,1.2017001904259037e-14
170,NORWAY,pasture,light,9.880293332072969e-15,7.983762219571993e-15,1.2336027140457558e-14
170,NORWAY,pasture,intense,1.0211286506077476e-14,8.133664382565392e-15,1.276670878766571e-14
170,NORWAY,crop,minimal,7.801911126888032e-15,5.452230110499792e-15,1.0640685185257517e-14
170,NORWAY,crop,light,8.711200768118257e-15,6.053325750329386e-15,1.1696429700290388e-14
170,NORWAY,crop,intense,8.868487697949266e-15,6.430110424689416e-15,1.1712356188914777e-14
171,NEPAL,pasture,minimal,4.093801760989857e-13,3.3060861425893096e-13,5.231882562576275e-13
171,NEPAL,pasture,light,4.203307307523742e-13,3.4216349455995015e-13,5.337505804345823e-13
171,NEPAL,pasture,intense,4.298614260741457e-13,3.461295831849559e-13,5.474511665565236e-13
171,NEPAL,crop,minimal,3.5094589293763254e-13,2.5362366947000835e-13,4.771796141145278e-13
171,NEPAL,crop,light,3.78133142379733e-13,2.7183333057573397e-13,5.122497261038108e-13
171,NEPAL,crop,intense,3.8324553526824223e-13,2.8306881329556165e-13,5.12771040013292e-13
172,SURINAME,pasture,minimal,2.3620604211617233e-13,2.057554109543811e-13,2.8218875412388316e-13
172,SURINAME,pasture,light,2.3966340606287503e-13,2.0933904396589492e-13,2.854762571721169e-13
172,SURINAME,pasture,intense,2.4277624185955964e-13,2.10590044766473e-13,2.8991191692499836e-13
172,SURINAME,crop,minimal,2.3432235620236775e-13,2.0142157894428316e-13,2.8140079469278077e-13
172,SURINAME,crop,light,2.3929488205075246e-13,2.0471081237718714e-13,2.8745861653339706e-13
172,SURINAME,crop,intense,2.401594733382595e-13,2.067715618848283e-13,2.8755106215104376e-13
173,NETHERLANDS_ANTILLES,pasture,minimal,2.681558026775963e-12,2.1770365759251747e-12,3.2223397440636313e-12
173,NETHERLANDS_ANTILLES,pasture,light,2.791227582378087e-12,2.2503792233984025e-12,3.3227690221490257e-12
173,NETHERLANDS_ANTILLES,pasture,intense,2.8880429923159247e-12,2.2754217370433016e-12,3.4552938614427017e-12
173,NETHERLANDS_ANTILLES,crop,minimal,2.563183809413333e-12,1.978831849073582e-12,3.14453692646134e-12
173,NETHERLANDS_ANTILLES,crop,light,2.7374917136770546e-12,2.0638061072068798e-12,3.3493673699908374e-12
173,NETHERLANDS_ANTILLES,crop,intense,2.767307515899045e-12,2.116656481375263e-12,3.352434936124816e-12
174,NICARAGUA,pasture,minimal,9.540360532313964e-13,8.022807487395141e-13,1.1710325304859636e-12
174,NICARAGUA,pasture,light,9.77912263424138e-13,8.248420553350733e-13,1.1953162564782641e-12
174,NICARAGUA,pasture,intense,9.994212535450157e-13,8.327198395357323e-13,1.2281029755765706e-12
174,NICARAGUA,crop,minimal,9.365184241448938e-13,7.670648431477025e-13,1.1626685829324439e-12
174,NICARAGUA,crop,light,9.719919101201429e-13,7.888130907482858e-13,1.208348288542167e-12
174,NICARAGUA,crop,intense,9.781626338069763e-13,8.024414195325907e-13,1.209045783355979e-12
175,NEW_ZEALAND,pasture,minimal,4.562430212375817e-13,3.8358282862435454e-13,5.36385454175705e-13
175,NEW_ZEALAND,pasture,light,4.763913167969761e-13,4.0529219030081915e-13,5.543740890917979e-13
175,NEW_ZEALAND,pasture,intense,4.949225048306772e-13,4.126987135879158e-13,5.781048054649198e-13
175,NEW_ZEALAND,crop,minimal,4.298595795202974e-13,3.490725381115986e-13,5.148504367285502e-13
175,NEW_ZEALAND,crop,light,4.594297081328575e-13,3.691757602000725e-13,5.475152435226674e-13
175,NEW_ZEALAND,crop,intense,4.64491227883877e-13,3.815164132119931e-13,5.480050562919029e-13
176,PARAGUAY,pasture,minimal,1.625654442691713e-13,1.3789279714388914e-13,1.957647822803659e-13
176,PARAGUAY,pasture,light,1.6363727098593168e-13,1.3935698945896044e-13,1.9653103007835522e-13
176,PARAGUAY,pasture,intense,1.645241221558831e-13,1.3984356025657344e-13,1.9746759768891444e-13
176,PARAGUAY,crop,minimal,1.6203473991578224e-13,1.3670545823055908e-13,1.954416925123653e-13
176,PARAGUAY,crop,light,1.6348863630994881e-13,1.379519179815638e-13,1.9681855872462403e-13
176,PARAGUAY,crop,intense,1.6372926468470716e-13,1.3870662084391047e-13,1.9683846673444675e-13
177,PITCAIRN_ISLANDS,pasture,minimal,0.0,0.0,0.0
177,PITCAIRN_ISLANDS,pasture,light,0.0,0.0,0.0
177,PITCAIRN_ISLANDS,pasture,intense,0.0,0.0,0.0
177,PITCAIRN_ISLANDS,crop,minimal,0.0,0.0,0.0
177,PITCAIRN_ISLANDS,crop,light,0.0,0.0,0.0
177,PITCAIRN_ISLANDS,crop,intense,0.0,0.0,0.0
178,PERU,pasture,minimal,7.119164189913483e-13,6.146608059536524e-13,8.555864348673107e-13
178,PERU,pasture,light,7.206270433716941e-13,6.237350456621253e-13,8.638953200490474e-13
178,PERU,pasture,intense,7.283134941407721e-13,6.268585860654844e-13,8.748986985728184e-13
178,PERU,crop,minimal,7.106224218760396e-13,6.08889467825272e-13,8.560125823327298e-13
178,PERU,crop,light,7.221545481175232e-13,6.165062086939393e-13,8.702882595392323e-13
178,PERU,crop,intense,7.241357653368492e-13,6.212300925488315e-13,8.705039626807057e-13
179,PARACEL_ISLANDS,pasture,minimal,1.2650372722161982e-10,2.5844155472602556e-11,2.980084232416036e-10
179,PARACEL_ISLANDS,pasture,light,1.6153768124711263e-10,4.650361224183796e-11,3.3911043014893385e-10
179,PARACEL_ISLANDS,pasture,intense,1.924556749383248e-10,5.355112323144956e-11,3.9333327947421935e-10
179,PARACEL_ISLANDS,crop,minimal,1.5051516635781088e-10,4.1396345862874655e-11,3.2275932310625464e-10
179,PARACEL_ISLANDS,crop,light,1.894537853187596e-10,5.4797112518663034e-11,3.850654795870815e-10
179,PARACEL_ISLANDS,crop,intense,1.9614027281823063e-10,6.302132560572158e-11,3.860046194258798e-10
180,SPRATLY_ISLANDS,pasture,minimal,1.2650372722161982e-10,2.5844155472602556e-11,2.980084232416036e-10
180,SPRATLY_ISLANDS,pasture,light,1.6153768124711263e-10,4.650361224183796e-11,3.3911043014893385e-10
180,SPRATLY_ISLANDS,pasture,intense,1.924556749383248e-10,5.355112323144956e-11,3.9333327947421935e-10
180,SPRATLY_ISLANDS,crop,minimal,1.5051516635781088e-10,4.1396345862874655e-11,3.2275932310625464e-10
180,SPRATLY_ISLANDS,crop,light,1.894537853187596e-10,5.4797112518663034e-11,3.850654795870815e-10
180,SPRATLY_ISLANDS,crop,intense,1.9614027281823063e-10,6.302132560572158e-11,3.860046194258798e-10
181,PAKISTAN,pasture,minimal,5.575496437430471e-14,4.219276759243702e-14,7.432643395502089e-14
181,PAKISTAN,pasture,light,5.701688897594111e-14,4.3703888313658454e-14,7.53340869882884e-14
181,PAKISTAN,pasture,intense,5.800836951214869e-14,4.4192822861991084e-14,7.648561790202854e-14
181,PAKISTAN,crop,minimal,5.144589278861102e-14,3.511363866390398e-14,7.176659109862511e-14
181,PAKISTAN,crop,light,5.444815568261341e-14,3.755367519651653e-14,7.451905905005161e-14
